stock_name,2014,2015,2016,2017,2018,2019,2020,2021,2022
아세아,1500.0,1500.0,1500.0,1500.0,1750.0,1750.0,2000.0,3000.0,3750.0
아세아시멘트,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1250.0,2250.0,225.0
아세아제지,450.0,0.0,500.0,450.0,750.0,600.0,700.0,900.0,1000.0
아세아텍,50.0,50.0,75.0,75.0,75.0,50.0,50.0,50.0,50.0
아센디오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아셈스,,,,,,,0.0,0.0,0.0
아스타,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아스플로,,,,,,,0.0,0.0,0.0
아시아경제,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
아시아나IDT,,,,500.0,500.0,500.0,0.0,500.0,500.0
아시아나항공,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아시아종묘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아우딘퓨쳐스,,,,0.0,0.0,0.0,0.0,0.0,0.0
아이디스,,,,,,,,,
아이디스홀딩스,100.0,150.0,150.0,150.0,200.0,200.0,200.0,200.0,250.0
아이디피,,,,,,,80.0,150.0,150.0
아이마켓코리아,500.0,500.0,450.0,350.0,450.0,600.0,600.0,600.0,600.0
아이비김영,,,,,,,,,
아이센스,0.0,0.0,100.0,100.0,150.0,200.0,250.0,300.0,350.0
아이스크림에듀,,,,0.0,0.0,100.0,50.0,0.0,0.0
아이쓰리시스템,0.0,400.0,450.0,270.0,270.0,70.0,100.0,100.0,200.0
아이씨디,0.0,0.0,100.0,150.0,150.0,150.0,350.0,200.0,100.0
아이씨에이치,,,,,,,0.0,0.0,0.0
아이앤씨,,,,,,,,,
아이에스동서,400.0,500.0,1000.0,1100.0,1200.0,700.0,1000.0,1200.0,0.0
아이에스이커머스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이에이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이엘사이언스,,,,,,,,,
아이엠,,,,,,,,,
아이오케이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이윈,30.0,30.0,30.0,30.0,50.0,100.0,120.0,100.0,35.0
아이윈플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이즈비전,50.0,55.0,65.0,75.0,100.0,0.0,0.0,0.0,0.0
아이진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이컴포넌트,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
아이퀘스트,,,,,,,100.0,100.0,100.0
아이큐어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이크래프트,70.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,0.0
아이텍,,,,,,,,,
아이톡시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이티센,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아이티아이즈,,,,,,,0.0,0.0,0.0
아이패밀리에스씨,0.0,0.0,0.0,0.0,0.0,91.0,92.0,33.0,63.0
아주IB투자,0.0,1250.0,250.0,250.0,25.0,35.0,50.0,100.0,20.0
아주스틸,,,,,,,0.0,0.0,0.0
아즈텍WB,50.0,50.0,50.0,0.0,50.0,0.0,50.0,50.0,20.0
아진산업,,,,,,,,,
아진엑스텍,0.0,0.0,200.0,250.0,200.0,100.0,100.0,150.0,75.0
아톤,,,,0.0,0.0,0.0,0.0,0.0,100.0
아프리카TV,150.0,200.0,290.0,380.0,470.0,550.0,650.0,730.0,730.0
안국약품,200.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0
안랩,300.0,500.0,700.0,800.0,900.0,900.0,900.0,1100.0,1100.0
안트로젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
알로이스,0.0,0.0,0.0,,,,,,
알루코,,,,,,,,,
알리코제약,,,,100.0,0.0,200.0,100.0,70.0,130.0
알비더블유,,,,,,,0.0,0.0,0.0
알비케이그룹,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
알서포트,,,,,,,,,
알에스오토메이션,,,,100.0,0.0,0.0,0.0,0.0,0.0
알에프세미,25.0,41.0,35.0,23.0,28.0,13.0,0.0,0.0,0.0
알에프텍,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
알엔투테크놀로지,0.0,0.0,50.0,30.0,40.0,50.0,50.0,30.0,30.0
알체라,,,,,,,0.0,0.0,0.0
알톤스포츠,,,,,,,,,
알티캐스트,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
알파홀딩스,70.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
알피바이오,,,,,,,0.0,0.0,0.0
압타머사이언스,,,,,,,0.0,0.0,0.0
압타바이오,,,,0.0,0.0,0.0,0.0,0.0,0.0
애경산업,,,,350.0,450.0,450.0,200.0,200.0,310.0
애경케미칼,1900.0,1900.0,300.0,350.0,350.0,350.0,350.0,550.0,550.0
애니젠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
애니플러스,,,,,,,,,
애드바이오텍,,,,0.0,0.0,0.0,0.0,0.0,0.0
애머릿지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
액션스퀘어,,,,,,,,,
액토즈소프트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
액트로,,,,0.0,400.0,200.0,200.0,100.0,100.0
앤디포스,100.0,200.0,400.0,250.0,65.0,0.0,0.0,0.0,0.0
앤씨앤,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
앱코,,,,,,,0.0,0.0,0.0
앱클론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
야스,,,,0.0,500.0,150.0,100.0,50.0,0.0
양지사,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
어반리튬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
어보브반도체,40.0,40.0,50.0,75.0,90.0,200.0,240.0,240.0,200.0
어스앤에어로스페이스,,,,0.0,0.0,0.0,0.0,0.0,0.0
얼라인드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에너토크,100.0,70.0,70.0,50.0,60.0,50.0,50.0,70.0,50.0
에넥스,20.0,30.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0
에브리봇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0
에스넷,50.0,25.0,0.0,50.0,100.0,120.0,80.0,50.0,0.0
에스디바이오센서,,,,,,,535.0,1266.0,990.0
에스디생명공학,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0
에스디시스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스맥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스바이오메딕스,,,,0.0,0.0,0.0,0.0,0.0,0.0
에스비비테크,,,,,,,0.0,0.0,0.0
에스씨디,,,,,,,,,
에스씨엠생명과학,,,,,,,0.0,0.0,0.0
에스아이리소스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스앤더블류,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스앤디,,,,,,,,,
에스앤에스텍,0.0,0.0,0.0,50.0,50.0,50.0,80.0,100.0,150.0
에스에너지,100.0,100.0,110.0,50.0,50.0,50.0,50.0,0.0,0.0
에스에스알,,,,0.0,0.0,0.0,0.0,0.0,0.0
에스에이엠티,0.0,0.0,100.0,110.0,130.0,140.0,150.0,200.0,230.0
에스에이티,,,,,,,,,
에스에이티이엔지,,,,,,,0.0,59.0,16.0
에스엔유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스엘,,,,,,,,,
에스엘에너지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스엠,,,,,,,,,
에스엠벡셀,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스엠코어,70.0,100.0,50.0,50.0,50.0,70.0,70.0,50.0,70.0
에스와이,,,,,,,,,
에스원,1150.0,1200.0,1250.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
에스제이그룹,,,,300.0,300.0,400.0,140.0,450.0,500.0
에스코넥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스텍,,,,,,,,,
에스텍파마,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0
에스트래픽,,,,20.0,0.0,0.0,0.0,0.0,0.0
에스티아이,,,,,,,,,
에스티오,20.0,50.0,20.0,20.0,140.0,120.0,110.0,110.0,110.0
에스티큐브,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에스폴리텍,0.0,0.0,25.0,25.0,25.0,50.0,50.0,50.0,0.0
에스퓨얼셀,,,,0.0,50.0,50.0,100.0,100.0,50.0
에스피시스템스,,,,30.0,20.0,20.0,0.0,0.0,0.0
에스피지,200.0,50.0,100.0,50.0,100.0,100.0,150.0,250.0,200.0
에쎈테크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에쓰씨엔지니어링,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에어부산,,,,100.0,100.0,0.0,0.0,0.0,0.0
에이디엠코리아,,,,,,,0.0,0.0,0.0
에이디칩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이디테크놀로지,0.0,250.0,0.0,0.0,100.0,0.0,70.0,70.0,0.0
에이루트,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이리츠,16.0,952.0,619.0,100.0,318.0,428.0,750.0,250.0,200.0
에이블씨엔씨,10.0,300.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
에이비엘바이오,,,,0.0,0.0,0.0,0.0,0.0,0.0
에이비온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이비프로바이오,345.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이스침대,2500.0,3300.0,3300.0,3300.0,1000.0,1100.0,1100.0,1330.0,1330.0
에이스테크,,,,,,,,,
에이스토리,,,,0.0,0.0,0.0,0.0,0.0,0.0
에이에프더블류,,,,63.0,100.0,100.0,0.0,0.0,0.0
에이엔피,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이치시티,750.0,0.0,0.0,0.0,100.0,30.0,50.0,70.0,0.0
에이치앤비디자인,,,,0.0,0.0,0.0,0.0,0.0,0.0
에이치엘사이언스,0.0,0.0,0.0,200.0,300.0,400.0,400.0,400.0,0.0
에이치와이티씨,,,,,,,0.0,0.0,0.0
에이치케이,,,,,,,,,
에이치피오,,,,,,,0.0,300.0,80.0
에이테크솔루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이텍,,,,,,,,,
에이텍모빌리티,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0
에이트원,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이티넘인베스트,25.0,70.0,35.0,60.0,50.0,50.0,100.0,200.0,150.0
에이티세미콘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이팩트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이프로,,,,,,,,,
에이프로젠,,,,0.0,0.0,0.0,,,
에이프로젠 H&G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이프로젠바이오로직스,,,,,,,,,
에이프릴바이오,,,,,,,0.0,0.0,0.0
에이플러스에셋,0.0,0.0,0.0,15.0,15.0,15.0,350.0,150.0,200.0
에이피티씨,,,,0.0,200.0,0.0,500.0,1200.0,0.0
에치에프알,,,,,,,,,
에코바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에코앤드림,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에코캡,,,,0.0,0.0,0.0,0.0,0.0,0.0
에코프로,0.0,0.0,0.0,0.0,0.0,300.0,300.0,430.0,500.0
에코프로에이치엔,,,,,,,0.0,330.0,600.0
에코플라스틱,50.0,50.0,20.0,0.0,0.0,30.0,30.0,50.0,50.0
에프알텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에프앤가이드,40.0,40.0,40.0,50.0,50.0,70.0,100.0,130.0,180.0
에프에스티,80.0,80.0,80.0,80.0,80.0,80.0,100.0,130.0,100.0
에프엔씨엔터,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에프엔에스테크,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,100.0
엑사이엔씨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엑서지21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엑세스바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0
엑셈,,,,,,,,,
엑스게이트,,,,,,,0.0,0.0,0.0
엑스큐어,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엑시콘,0.0,75.0,100.0,135.0,100.0,65.0,50.0,100.0,100.0
엔바이오니아,,,,0.0,0.0,0.0,0.0,0.0,0.0
엔브이에이치코리아,100.0,120.0,140.0,140.0,100.0,50.0,75.0,100.0,120.0
엔비티,,,,,,,0.0,0.0,0.0
엔시스,,,,,,,0.0,70.0,60.0
엔시트론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔씨소프트,3430.0,2747.0,3820.0,7280.0,6050.0,5220.0,8550.0,5860.0,6680.0
엔에스엔,,,,,,,,,
엔에프씨,,,,,,,100.0,100.0,20.0
엔젠바이오,,,,,,,0.0,0.0,0.0
엔젯,,,,,,,0.0,0.0,0.0
엔지스테크널러지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔지켐생명과학,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔케이,,,,,,,,,
엔케이맥스,,,,,,,,,
엔켐,,,,,,,0.0,0.0,0.0
엔텔스,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔투텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엔피,,,,,,,,,
엔피디,,,,,,,,,
엔피케이,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
엘디티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엘브이엠씨홀딩스,,,,,,,,,
엘아이에스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엘앤씨바이오,,,,0.0,0.0,100.0,50.0,50.0,50.0
엘앤케이바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엘엠에스,50.0,105.0,150.0,150.0,150.0,250.0,200.0,200.0,200.0
엘오티베큠,0.0,0.0,0.0,50.0,30.0,0.0,50.0,100.0,100.0
엘컴텍,0.0,0.0,50.0,40.0,30.0,35.0,0.0,0.0,0.0
엘티씨,,,,,,,,,
엠게임,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠벤처투자,,,,,,,,,
엠브레인,,,,,,,,,
엠씨넥스,300.0,330.0,0.0,260.0,300.0,500.0,500.0,500.0,500.0
엠아이텍,,,,0.0,50.0,50.0,60.0,80.0,120.0
엠에스씨,,,,,,,,,
엠에스오토텍,75.0,75.0,75.0,75.0,50.0,75.0,50.0,0.0,50.0
엠에프엠코리아,0.0,0.0,0.0,0.0,0.0,0.0,,,
엠젠솔루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠케이전자,150.0,120.0,80.0,140.0,100.0,40.0,140.0,150.0,100.0
엠투아이,,,,,,,500.0,250.0,250.0
엠투엔,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠플러스,,,,,,,,,
엠피씨플러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
영림원소프트랩,,,,,,,80.0,110.0,140.0
영보화학,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,50.0
영우디에스피,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
영원무역,0.0,0.0,0.0,300.0,350.0,400.0,500.0,1000.0,1530.0
영원무역홀딩스,500.0,500.0,500.0,600.0,800.0,1000.0,1200.0,2000.0,3050.0
영진약품,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
영풍,,,,,,,,,
영풍정밀,100.0,180.0,180.0,200.0,250.0,300.0,350.0,350.0,400.0
영풍제지,2000.0,40.0,45.0,40.0,40.0,40.0,40.0,40.0,779.0
영화금속,30.0,50.0,30.0,30.0,0.0,0.0,15.0,0.0,0.0
영화테크,,,,100.0,100.0,50.0,50.0,50.0,50.0
영흥,,,,,,,,,
예림당,,,,,,,,,
예선테크,,,,,,,,,
예스24,100.0,120.0,120.0,120.0,120.0,200.0,200.0,200.0,200.0
예스코홀딩스,1250.0,1250.0,1500.0,1500.0,1500.0,1750.0,2000.0,2250.0,2500.0
예스티,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오가닉티코스메틱,0.0,0.0,54.0,46.0,79.0,0.0,0.0,0.0,0.0
오공,50.0,50.0,60.0,70.0,50.0,50.0,60.0,50.0,50.0
오디텍,100.0,100.0,130.0,100.0,100.0,100.0,100.0,100.0,100.0
오뚜기,4000.0,5200.0,6800.0,7000.0,7500.0,7500.0,8000.0,8000.0,9000.0
오로라,100.0,100.0,100.0,110.0,150.0,200.0,100.0,120.0,120.0
오로스테크놀로지,,,,,,,0.0,0.0,0.0
오르비텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리엔탈정공,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
오리엔트바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리엔트정공,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오리온,,,,,,,,,
오리온홀딩스,6000.0,6000.0,6000.0,600.0,650.0,650.0,650.0,650.0,700.0
오리콤,200.0,200.0,220.0,220.0,220.0,220.0,220.0,220.0,270.0
오브젠,,,,,,,0.0,0.0,0.0
오비고,,,,,,,0.0,0.0,0.0
오상자이엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오성첨단소재,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오션브릿지,0.0,0.0,0.0,0.0,400.0,270.0,320.0,300.0,420.0
오스코텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오스테오닉,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오스템,40.0,60.0,50.0,30.0,20.0,20.0,30.0,20.0,20.0
오스템임플란트,0.0,0.0,0.0,0.0,0.0,0.0,630.0,300.0,0.0
오에스피,,,,,,,0.0,0.0,0.0
오이솔루션,200.0,100.0,125.0,100.0,120.0,400.0,300.0,300.0,200.0
오킨스전자,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오텍,70.0,70.0,70.0,100.0,100.0,130.0,130.0,130.0,130.0
오토앤,,,,,,,0.0,0.0,0.0
오파스넷,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
오픈베이스,25.0,25.0,25.0,15.0,15.0,15.0,15.0,15.0,15.0
오픈엣지테크놀로지,,,,,,,0.0,0.0,0.0
오하임아이엔티,,,,,,,,,
올리패스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
올릭스,,,,,,,,,
옴니시스템,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
옵투스제약,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
옵트론텍,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0
옵티시스,50.0,50.0,50.0,70.0,70.0,50.0,50.0,100.0,200.0
옵티코어,,,,,,,0.0,0.0,0.0
옵티팜,,,,0.0,0.0,0.0,0.0,0.0,0.0
와이더플래닛,,,,,,,0.0,0.0,0.0
와이솔,100.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
와이씨켐,,,,,,,0.0,0.0,100.0
와이아이케이,,,,,,,,,
와이어블,500.0,500.0,500.0,500.0,50.0,50.0,50.0,50.0,50.0
와이엔텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904982950.0
와이엠,,,,,,,,,
와이엠씨,0.0,0.0,200.0,300.0,200.0,0.0,150.0,150.0,250.0
와이엠텍,,,,,,,,,
와이엠티,,,,0.0,0.0,0.0,0.0,75.0,0.0
와이오엠,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이제이엠게임즈,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이즈버즈,,,,,,,,,
와이지-원,150.0,150.0,170.0,200.0,200.0,120.0,100.0,180.0,300.0
와이지엔터테인먼트,250.0,350.0,200.0,150.0,150.0,0.0,0.0,250.0,250.0
와이투솔루션,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
와이팜,,,,,,,100.0,0.0,0.0
와토스코리아,150.0,150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0
용평리조트,0.0,0.0,100.0,100.0,70.0,0.0,0.0,0.0,0.0
우리금융지주,,,,,,,,,
우리기술,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리기술투자,15.0,0.0,15.0,20.0,10.0,0.0,0.0,0.0,0.0
우리넷,,,,,,,,,
우리로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리바이오,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리벤처파트너스,,,,,,,0.0,0.0,0.0
우리산업,,,,,,,,,
우리산업홀딩스,30.0,50.0,0.0,50.0,50.0,25.0,30.0,35.0,45.0
우리손에프앤지,0.0,0.0,0.0,0.0,25.0,25.0,25.0,50.0,50.0
우리엔터프라이즈,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리이앤엘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우리종금,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,23.0
우림피티에스,75.0,50.0,50.0,25.0,60.0,0.0,50.0,100.0,100.0
우성,,,,,,,,,
우수AMS,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0
우신시스템,20.0,30.0,30.0,20.0,10.0,0.0,0.0,0.0,30.0
우양,,,,,,,,,
우원개발,,,,,,,,,
우정바이오,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우주일렉트로,250.0,250.0,300.0,250.0,150.0,300.0,350.0,400.0,300.0
우진,,,,,,,,,
우진비앤지,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우진아이엔에스,,,,4000.0,400.0,250.0,250.0,100.0,0.0
우진플라임,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,50.0
웅진,,,,,,,,,
웅진씽크빅,0.0,0.0,0.0,164.0,0.0,310.0,110.0,130.0,110.0
원림,350.0,250.0,500.0,250.0,0.0,250.0,500.0,250.0,350.0
원바이오젠,,,,0.0,0.0,0.0,,,
원방테크,,,,,,,930.0,300.0,300.0
원익,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원익머트리얼즈,0.0,0.0,0.0,0.0,200.0,150.0,200.0,400.0,800.0
원익큐브,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원익피앤이,0.0,100.0,100.0,0.0,150.0,80.0,0.0,0.0,0.0
원익홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원일특강,80.0,80.0,80.0,100.0,120.0,150.0,120.0,250.0,220.0
원준,,,,,,,0.0,0.0,200.0
원텍,,,,,,,,,
원티드랩,,,,,,,0.0,0.0,0.0
원풍,,,,,,,,,
원풍물산,,,,,,,,,
월덱스,0.0,0.0,0.0,40.0,50.0,50.0,70.0,60.0,50.0
웨스트라이즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웨이버스,,,,,,,,,
웨이브일렉트로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웰바이오텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웰크론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
웰크론한텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웰킵스하이텍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웹스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
웹케시,0.0,0.0,0.0,130.0,150.0,200.0,250.0,100.0,0.0
위니아,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
위니아에이드,,,,,,,0.0,0.0,0.0
위닉스,,,,,,,,,
위더스제약,,,,,,,48.0,48.0,0.0
위드텍,,,,,,,,,
위메이드,0.0,0.0,600.0,600.0,600.0,600.0,600.0,650.0,750.0
위메이드맥스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
위메이드플레이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
위세아이텍,,,,50.0,25.0,50.0,150.0,150.0,150.0
위즈코프,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0
위지윅스튜디오,,,,0.0,0.0,0.0,0.0,0.0,0.0
위지트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
윈스,,,,,,,,,
윈텍,,,,,,,,,
윈팩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
윈하이텍,100.0,70.0,30.0,80.0,120.0,0.0,0.0,0.0,0.0
윌링스,,,,250.0,6.0,80.0,80.0,80.0,0.0
윌비스,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
윙스풋,,,,,,,,,
윙입푸드,,,,0.0,0.0,0.0,0.0,0.0,0.0
유나이티드제약,,,,,,,,,
유니드,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1400.0,1700.0,2000.0
유니드비티플러스,,,,,,,0.0,0.0,0.0
유니셈,0.0,60.0,40.0,60.0,60.0,50.0,80.0,120.0,100.0
유니슨,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유니온,,,,,,,,,
유니온머티리얼,35.0,35.0,35.0,50.0,35.0,50.0,20.0,35.0,35.0
유니온커뮤니티,0.0,0.0,0.0,70.0,70.0,70.0,70.0,0.0,0.0
유니켐,,,,,,,,,
유니퀘스트,750.0,200.0,80.0,100.0,100.0,150.0,125.0,300.0,200.0
유니크,,,,,,,,,
유니테스트,80.0,200.0,150.0,200.0,400.0,250.0,0.0,0.0,0.0
유니테크노,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유니트론텍,0.0,832.0,150.0,70.0,80.0,100.0,50.0,75.0,100.0
유라테크,100.0,135.0,135.0,65.0,65.0,100.0,50.0,100.0,100.0
유바이오로직스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유비벨록스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유비온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
유비케어,0.0,30.0,30.0,30.0,35.0,40.0,50.0,40.0,60.0
유비쿼스,,,,500.0,600.0,450.0,320.0,560.0,420.0
유비쿼스홀딩스,200.0,300.0,250.0,0.0,150.0,130.0,170.0,350.0,250.0
